Cycle(%),重心_LC[x](cm),重心_LC[y](cm),重心_LC[z](cm),重心_RC[x](cm),重心_RC[y](cm),重心_RC[z](cm),左肩峰[x](cm),左肩峰[y](cm),左肩峰[z](cm),右肩峰[x](cm),右肩峰[y](cm),右肩峰[z](cm),左大転子[x](cm),左大転子[y](cm),左大転子[z](cm),右大転子[x](cm),右大転子[y](cm),右大転子[z](cm),左外側上顆[x](cm),左外側上顆[y](cm),左外側上顆[z](cm),右外側上顆[x](cm),右外側上顆[y](cm),右外側上顆[z](cm),左外果[x](cm),左外果[y](cm),左外果[z](cm),右外果[x](cm),右外果[y](cm),右外果[z](cm),左第５中足骨頭[x](cm),左第５中足骨頭[y](cm),左第５中足骨頭[z](cm),右第５中足骨頭[x](cm),右第５中足骨頭[y](cm),右第５中足骨頭[z](cm),,SD_重心_LC[x](cm),SD_重心_LC[y](cm),SD_重心_LC[z](cm),SD_重心_RC[x](cm),SD_重心_RC[y](cm),SD_重心_RC[z](cm),SD_左肩峰[x](cm),SD_左肩峰[y](cm),SD_左肩峰[z](cm),SD_右肩峰[x](cm),SD_右肩峰[y](cm),SD_右肩峰[z](cm),SD_左大転子[x](cm),SD_左大転子[y](cm),SD_左大転子[z](cm),SD_右大転子[x](cm),SD_右大転子[y](cm),SD_右大転子[z](cm),SD_左外側上顆[x](cm),SD_左外側上顆[y](cm),SD_左外側上顆[z](cm),SD_右外側上顆[x](cm),SD_右外側上顆[y](cm),SD_右外側上顆[z](cm),SD_左外果[x](cm),SD_左外果[y](cm),SD_左外果[z](cm),SD_右外果[x](cm),SD_右外果[y](cm),SD_右外果[z](cm),SD_左第５中足骨頭[x](cm),SD_左第５中足骨頭[y](cm),SD_左第５中足骨頭[z](cm),SD_右第５中足骨頭[x](cm),SD_右第５中足骨頭[y](cm),SD_右第５中足骨頭[z](cm)
56.000000,1.941717,2.437298,96.009689,-0.076041,-1.744045,94.273819,-18.030468,6.093388,137.979385,20.408133,-3.652481,138.362122,-16.295366,-2.612350,86.078926,19.324692,-0.827564,81.960686,-17.105148,-10.447601,49.895535,16.246740,-8.542744,44.864750,-10.861043,-32.317062,16.742344,10.840505,-28.036505,11.041804,-14.965569,-27.794666,6.893173,14.867243,-19.008154,2.724561,,0.552508,0.740893,0.462331,0.589378,0.476027,0.224290,0.865873,1.103361,0.858412,1.076922,0.492309,0.509952,0.460539,0.855843,0.729802,0.515228,0.623289,0.289295,0.428430,0.837851,0.520801,0.409074,0.697670,0.176045,0.683752,1.677953,0.707773,0.507259,1.849483,0.856308,0.744763,1.805976,0.744086,0.380170,2.385822,0.240396
56.500000,2.048083,2.424515,96.128021,-0.234947,-1.729435,94.299500,-17.856153,6.158031,138.119995,20.154737,-3.614346,138.437317,-16.188845,-2.604233,86.254311,19.203030,-0.738903,81.985313,-17.135386,-10.464104,50.072708,16.291397,-8.432560,44.879841,-10.870908,-32.351997,16.927908,10.859936,-28.332676,11.305662,-15.100823,-27.948870,7.093169,14.871468,-19.472609,2.745774,,0.563494,0.746214,0.454350,0.595127,0.490452,0.235508,0.923503,1.142422,0.849246,1.091522,0.488323,0.529827,0.474382,0.829136,0.724883,0.527066,0.654608,0.316362,0.428469,0.744740,0.536405,0.433726,0.742012,0.196606,0.679738,1.728356,0.642534,0.526938,1.800484,0.915875,0.775561,1.857076,0.719595,0.361461,2.383398,0.231679
57.000000,2.145499,2.402794,96.237228,-0.391016,-1.711060,94.332764,-17.697447,6.206230,138.249893,19.899952,-3.573856,138.517303,-16.094782,-2.599724,86.426514,19.075294,-0.641045,82.023102,-17.152405,-10.511551,50.251377,16.348440,-8.292278,44.902397,-10.925070,-32.337208,17.068045,10.882758,-28.605164,11.589179,-15.298580,-28.018795,7.269955,14.876780,-19.926216,2.773618,,0.570796,0.756785,0.445814,0.592583,0.507005,0.251426,0.971954,1.182737,0.845759,1.095509,0.484979,0.543072,0.490884,0.801638,0.721657,0.528132,0.684491,0.349288,0.407231,0.671712,0.546929,0.479795,0.815963,0.225174,0.649911,1.802251,0.588923,0.534767,1.749171,0.977177,0.804268,1.935301,0.679018,0.338193,2.377475,0.227088
57.500000,2.241050,2.376637,96.343369,-0.545673,-1.690201,94.372841,-17.536171,6.245529,138.378937,19.634619,-3.535992,138.606857,-16.002239,-2.597980,86.596542,18.951237,-0.537785,82.074181,-17.170877,-10.568737,50.433712,16.420137,-8.112667,44.929092,-11.001531,-32.299057,17.186674,10.909433,-28.849384,11.891565,-15.527886,-28.052557,7.436590,14.877604,-20.371675,2.810827,,0.575823,0.769410,0.438045,0.581279,0.523458,0.267414,1.006561,1.224888,0.843444,1.088783,0.484609,0.553289,0.509960,0.774928,0.719943,0.530141,0.713498,0.381171,0.385999,0.622538,0.551528,0.525907,0.899207,0.252432,0.630922,1.885872,0.554708,0.544015,1.689116,1.042102,0.827768,2.029057,0.638458,0.312364,2.368047,0.229431
58.000000,2.333572,2.343826,96.441978,-0.697409,-1.665825,94.420776,-17.371939,6.271976,138.504349,19.364414,-3.497047,138.702652,-15.922716,-2.603428,86.763504,18.826773,-0.426819,82.138283,-17.180819,-10.641991,50.614388,16.502140,-7.896976,44.963505,-11.123858,-32.202209,17.261486,10.947670,-29.062805,12.214399,-15.805791,-27.994465,7.571405,14.882296,-20.802828,2.860919,,0.575159,0.785513,0.429455,0.563132,0.541050,0.283008,1.016634,1.269599,0.843838,1.073013,0.483370,0.557661,0.525542,0.752207,0.716762,0.524182,0.738971,0.414625,0.348584,0.604072,0.547094,0.586002,1.009851,0.285780,0.606306,1.988309,0.550922,0.547620,1.628630,1.107480,0.851713,2.147889,0.585652,0.301769,2.358342,0.247436
58.500000,2.422354,2.306763,96.537796,-0.850079,-1.639839,94.473305,-17.211819,6.287426,138.628922,19.086233,-3.460407,138.805344,-15.846139,-2.613327,86.928619,18.701521,-0.313084,82.212456,-17.191257,-10.720730,50.797199,16.596977,-7.637001,45.001842,-11.267255,-32.074615,17.309610,10.989392,-29.243893,12.556443,-16.109238,-27.887739,7.688965,14.882038,-21.224827,2.925683,,0.569613,0.802353,0.421074,0.541852,0.557417,0.297583,1.009894,1.315423,0.843310,1.053350,0.484346,0.566060,0.539751,0.736462,0.714006,0.514946,0.763578,0.445446,0.313042,0.604530,0.537547,0.642885,1.129632,0.313191,0.590601,2.099762,0.568455,0.555262,1.555520,1.179542,0.878575,2.282571,0.535196,0.302522,2.347555,0.277283
59.000000,2.513377,2.266052,96.628403,-1.000839,-1.610523,94.533279,-17.031893,6.294815,138.755920,18.801130,-3.422436,138.915680,-15.779715,-2.633095,87.089989,18.581064,-0.194244,82.296844,-17.200436,-10.796780,50.974072,16.700785,-7.335297,45.046608,-11.451168,-31.884130,17.317949,11.049092,-29.387880,12.918878,-16.438734,-27.688971,7.769817,14.885393,-21.634039,3.007887,,0.559139,0.819888,0.411223,0.521230,0.573430,0.308193,0.979549,1.362331,0.842381,1.029807,0.485244,0.572173,0.542879,0.728988,0.706924,0.503457,0.783059,0.472465,0.275733,0.632725,0.518052,0.696073,1.274170,0.339548,0.577961,2.217987,0.606434,0.562672,1.484762,1.251118,0.902959,2.427952,0.479852,0.329528,2.337629,0.327312
59.500000,2.599981,2.222256,96.716309,-1.154512,-1.579975,94.596481,-16.859940,6.291782,138.881088,18.512857,-3.384125,139.030396,-15.716164,-2.658436,87.248589,18.453598,-0.075958,82.386681,-17.208971,-10.869869,51.148048,16.813309,-6.985905,45.093132,-11.650117,-31.656517,17.297232,11.112525,-29.494806,13.302051,-16.779203,-27.432434,7.827020,14.885836,-22.032663,3.111985,,0.543984,0.836081,0.400812,0.504359,0.587365,0.316652,0.941150,1.409541,0.840889,1.008770,0.487283,0.584918,0.539226,0.730818,0.698100,0.483463,0.800982,0.494561,0.253376,0.673307,0.496337,0.745735,1.427899,0.356970,0.573300,2.342735,0.653499,0.572570,1.400460,1.330084,0.935141,2.585065,0.429774,0.363479,2.328220,0.386826
60.000000,2.690133,2.177208,96.800591,-1.307734,-1.546688,94.664719,-16.664555,6.283150,139.010269,18.219662,-3.343983,139.151672,-15.656793,-2.693996,87.401878,18.331354,0.043503,82.480934,-17.223391,-10.922905,51.311722,16.932312,-6.593220,45.141876,-11.878516,-31.366695,17.242226,11.191648,-29.562479,13.703281,-17.122877,-27.089329,7.847782,14.888592,-22.422131,3.236589,,0.526463,0.850500,0.388279,0.495032,0.599625,0.320901,0.892811,1.454431,0.838059,0.991970,0.490885,0.599299,0.521996,0.740625,0.683539,0.465304,0.813523,0.510240,0.250065,0.738677,0.466639,0.779909,1.603550,0.365949,0.565331,2.459594,0.700649,0.584378,1.320898,1.408886,0.957556,2.733905,0.382647,0.410528,2.317562,0.465102
60.500000,2.776809,2.130920,96.881927,-1.463376,-1.512001,94.735016,-16.476173,6.266895,139.136063,17.929956,-3.300686,139.274063,-15.598451,-2.734756,87.550697,18.199364,0.158936,82.575699,-17.236971,-10.962147,51.465733,17.056068,-6.151947,45.189587,-12.113786,-31.036121,17.160433,11.273671,-29.587034,14.126023,-17.460125,-26.686722,7.842072,14.890923,-22.798429,3.389992,,0.508066,0.861910,0.374643,0.492112,0.609547,0.322230,0.851415,1.499132,0.836071,0.979621,0.495531,0.617337,0.495650,0.756146,0.665322,0.440662,0.823637,0.519128,0.270974,0.815792,0.437557,0.810843,1.785560,0.366106,0.567226,2.578552,0.747740,0.595731,1.232454,1.493091,0.983058,2.885256,0.344841,0.452864,2.305210,0.550780
61.000000,2.863652,2.084335,96.959557,-1.619466,-1.475082,94.807442,-16.277658,6.243149,139.261719,17.638454,-3.255482,139.400360,-15.537098,-2.783394,87.691879,18.068800,0.271759,82.669128,-17.260948,-10.969101,51.605759,17.183580,-5.669518,45.234543,-12.364754,-30.647863,17.050598,11.362472,-29.572241,14.563463,-17.784527,-26.206703,7.805205,14.893869,-23.165649,3.565886,,0.490678,0.870076,0.358649,0.497828,0.617144,0.320412,0.815881,1.538990,0.832921,0.975712,0.502615,0.636860,0.460542,0.775624,0.641554,0.423747,0.828127,0.521275,0.306509,0.916477,0.404147,0.825131,1.983344,0.355672,0.560858,2.678323,0.785732,0.607061,1.157655,1.576364,0.992393,3.015058,0.315169,0.497084,2.288362,0.650916
61.500000,2.948771,2.038292,97.033646,-1.774276,-1.436470,94.879967,-16.082247,6.214771,139.382462,17.358616,-3.206615,139.522842,-15.474228,-2.834972,87.827011,17.931593,0.377403,82.758438,-17.285641,-10.951244,51.730518,17.312836,-5.140717,45.276184,-12.615237,-30.219336,16.921436,11.449868,-29.508099,15.019981,-18.089577,-25.674618,7.745006,14.898932,-23.514261,3.774951,,0.477655,0.874799,0.341701,0.508375,0.622853,0.315896,0.798538,1.578974,0.831140,0.974710,0.510806,0.655065,0.420602,0.794347,0.613840,0.412294,0.829929,0.516894,0.351374,1.029797,0.373112,0.835934,2.181151,0.339251,0.568385,2.774257,0.818924,0.616897,1.084555,1.660806,0.995988,3.134558,0.297786,0.536256,2.262402,0.758074
62.000000,3.028260,1.991573,97.102417,-1.928871,-1.396133,94.951889,-15.900100,6.173538,139.495041,17.080303,-3.157173,139.645477,-15.402760,-2.890179,87.951942,17.792246,0.477196,82.842354,-17.321592,-10.895061,51.838829,17.443487,-4.576828,45.312180,-12.868834,-29.740026,16.770836,11.532722,-29.405848,15.486731,-18.375576,-25.076683,7.662379,14.903172,-23.847462,4.006953,,0.468272,0.875774,0.322800,0.525408,0.626610,0.309612,0.792898,1.614315,0.827526,0.980422,0.520790,0.672045,0.380839,0.813539,0.581765,0.415416,0.825824,0.507305,0.395114,1.158512,0.341544,0.836005,2.386026,0.316725,0.572170,2.846698,0.843948,0.622231,1.041975,1.742139,0.981800,3.230410,0.290157,0.570910,2.227699,0.872708
62.500000,3.107131,1.946304,97.166916,-2.076510,-1.353939,95.021301,-15.718388,6.128513,139.601593,16.820572,-3.106983,139.758652,-15.328302,-2.944717,88.069992,17.654037,0.567955,82.919014,-17.361311,-10.804619,51.929867,17.573700,-3.970997,45.344242,-13.117073,-29.225391,16.612249,11.607251,-29.248699,15.966093,-18.638636,-24.441605,7.565814,14.912346,-24.151062,4.272549,,0.465853,0.874432,0.303828,0.545265,0.629357,0.301202,0.805178,1.651298,0.824965,0.987204,0.530445,0.682976,0.345682,0.826800,0.547483,0.432464,0.819346,0.493438,0.439289,1.298359,0.313103,0.832390,2.581731,0.291574,0.589528,2.909392,0.860765,0.626429,1.015405,1.818237,0.957399,3.304298,0.292054,0.604169,2.173588,0.992108
63.000000,3.176009,1.899559,97.224152,-2.221726,-1.310600,95.088142,-15.569934,6.064877,139.692261,16.565456,-3.058853,139.867966,-15.243500,-2.997742,88.175842,17.514004,0.650734,82.988594,-17.410398,-10.673771,52.003620,17.703455,-3.339027,45.371719,-13.359857,-28.668161,16.439575,11.668743,-29.055853,16.450068,-18.884661,-23.754887,7.457145,14.920227,-24.427223,4.558966,,0.467009,0.869643,0.283936,0.568227,0.631393,0.292249,0.825045,1.686118,0.819379,0.995826,0.541358,0.690203,0.317756,0.839136,0.510320,0.458061,0.806899,0.477053,0.477280,1.440459,0.287387,0.824935,2.775770,0.267435,0.606869,2.950927,0.873105,0.621101,1.034205,1.887746,0.918293,3.360361,0.301989,0.628708,2.105585,1.111827
63.500000,3.243397,1.853779,97.276474,-2.354968,-1.265614,95.149857,-15.424906,5.994984,139.776016,16.331474,-3.015831,139.963348,-15.156770,-3.046967,88.274666,17.384138,0.724361,83.049789,-17.466469,-10.503822,52.062412,17.830486,-2.670967,45.396786,-13.595772,-28.083450,16.269814,11.715587,-28.804407,16.936615,-19.113817,-23.046757,7.346730,14.936071,-24.655920,4.874880,,0.473130,0.864632,0.264972,0.590689,0.633247,0.281488,0.854946,1.724304,0.814698,1.006752,0.549409,0.688666,0.299547,0.844629,0.473671,0.487347,0.792946,0.459021,0.514160,1.586634,0.264445,0.814094,2.950518,0.241861,0.632319,2.980112,0.877074,0.616298,1.074964,1.944797,0.871747,3.393131,0.315693,0.648001,2.010161,1.229635
64.000000,3.300319,1.806416,97.321083,-2.483058,-1.220093,95.208038,-15.317534,5.904327,139.841644,16.104826,-2.977585,140.051666,-15.063513,-3.089981,88.361526,17.257019,0.789616,83.104294,-17.529428,-10.293068,52.105721,17.955238,-1.986954,45.421894,-13.822524,-27.465342,16.094679,11.746933,-28.521284,17.420961,-19.331907,-22.304443,7.234460,14.951479,-24.842966,5.205878,,0.480356,0.857984,0.246830,0.610985,0.635920,0.271335,0.888333,1.763484,0.807793,1.016336,0.559976,0.683273,0.287863,0.848644,0.436545,0.511665,0.773789,0.441317,0.544956,1.724416,0.246964,0.803191,3.117458,0.220887,0.653952,2.993598,0.877172,0.600393,1.157835,1.991629,0.816633,3.413647,0.332517,0.658909,1.897393,1.343199
64.500000,3.354058,1.758945,97.360336,-2.597648,-1.173645,95.259209,-15.219166,5.802990,139.899521,15.895794,-2.951294,140.124374,-14.972127,-3.127651,88.440857,17.146265,0.847141,83.150856,-17.600658,-10.041847,52.138004,18.073900,-1.273857,45.447796,-14.042571,-26.828018,15.929276,11.761686,-28.178633,17.895741,-19.542145,-21.551983,7.130244,14.977049,-24.959509,5.557889,,0.488619,0.852708,0.229833,0.625899,0.638872,0.259584,0.923573,1.806887,0.801537,1.032669,0.566798,0.670180,0.282819,0.848703,0.401283,0.524726,0.754575,0.423043,0.573084,1.855201,0.232323,0.788730,3.256186,0.198997,0.679483,2.997519,0.871597,0.588177,1.253711,2.019873,0.760947,3.421336,0.349571,0.654402,1.757661,1.444451
65.000000,3.399750,1.710197,97.393318,-2.705254,-1.127205,95.306778,-15.149449,5.682518,139.943192,15.696249,-2.931042,140.188293,-14.881252,-3.155987,88.510551,17.044083,0.897923,83.192307,-17.677635,-9.751095,52.158989,18.187870,-0.554657,45.479420,-14.253540,-26.166397,15.766747,11.764184,-27.810286,18.360428,-19.746941,-20.781492,7.032008,15.003973,-25.022152,5.915374,,0.495122,0.848275,0.215264,0.633836,0.643688,0.249424,0.956603,1.852223,0.794646,1.048694,0.578527,0.655538,0.279693,0.847841,0.367919,0.527034,0.732216,0.406862,0.595295,1.972814,0.224856,0.773712,3.384838,0.183642,0.698988,2.992026,0.860601,0.568832,1.377591,2.035450,0.704952,3.421014,0.364461,0.647436,1.606062,1.539811
65.500000,3.441662,1.660641,97.421227,-2.802813,-1.081017,95.346405,-15.090805,5.547825,139.979111,15.505772,-2.928040,140.238220,-14.796700,-3.178207,88.572037,16.958843,0.943192,83.226563,-17.761658,-9.419685,52.172684,18.290953,0.185406,45.515503,-14.457448,-25.493351,15.616880,11.754390,-27.384367,18.803061,-19.949183,-20.008291,6.947020,15.040672,-24.990728,6.281588,,0.499538,0.845836,0.201671,0.633649,0.648824,0.238280,0.984828,1.901042,0.787564,1.073553,0.588942,0.638028,0.282232,0.846418,0.336027,0.513728,0.711713,0.389211,0.612427,2.073907,0.222827,0.753438,3.479047,0.176811,0.721858,2.982289,0.845055,0.555183,1.500198,2.028467,0.656160,3.419212,0.376225,0.620432,1.443212,1.611897
66.000000,3.478898,1.610256,97.445503,-2.893468,-1.035240,95.382919,-15.045236,5.398643,140.008499,15.326006,-2.930061,140.279480,-14.720474,-3.190529,88.627190,16.885077,0.984894,83.257622,-17.851145,-9.053085,52.179893,18.386343,0.923077,45.560925,-14.654421,-24.803049,15.474573,11.738177,-26.940111,19.227192,-20.148136,-19.226648,6.870809,15.080261,-24.897978,6.641005,,0.500344,0.845939,0.191332,0.625556,0.655680,0.228833,1.002821,1.949883,0.780050,1.100532,0.605637,0.621285,0.285058,0.845440,0.307673,0.493637,0.691061,0.373632,0.623175,2.160138,0.227835,0.729142,3.564209,0.186709,0.744337,2.969754,0.823560,0.541376,1.641337,2.007691,0.616183,3.414217,0.384198,0.598397,1.298462,1.677433
66.500000,3.513009,1.559017,97.465935,-2.981590,-0.991051,95.411270,-15.008084,5.234550,140.031372,15.145378,-2.951035,140.310287,-14.653017,-3.195892,88.674088,16.823042,1.023064,83.281158,-17.945234,-8.647720,52.182690,18.465164,1.672367,45.613609,-14.843339,-24.107420,15.344651,11.718654,-26.442120,19.617693,-20.343157,-18.445675,6.807395,15.125368,-24.692524,6.994054,,0.497513,0.847686,0.182060,0.611002,0.662483,0.219501,1.011167,1.999599,0.771163,1.129801,0.624517,0.607609,0.294186,0.845591,0.279584,0.468075,0.674281,0.355398,0.629050,2.225759,0.239638,0.697510,3.612023,0.217959,0.772581,2.957839,0.796788,0.529572,1.767124,1.962382,0.589955,3.413910,0.387344,0.564757,1.186806,1.711510
67.000000,3.545049,1.507313,97.485023,-3.064949,-0.947662,95.437042,-14.970476,5.061523,140.054749,14.975258,-2.974522,140.334167,-14.599511,-3.192772,88.717300,16.770008,1.061089,83.303162,-18.043541,-8.214111,52.182137,18.533520,2.413216,45.675323,-15.027102,-23.398361,15.222098,11.697753,-25.931633,19.981781,-20.532778,-17.657349,6.750435,15.173035,-24.423021,7.328155,,0.490717,0.851748,0.175649,0.591696,0.669471,0.210706,1.002915,2.045091,0.760503,1.160499,0.648934,0.594231,0.303598,0.847070,0.255782,0.445998,0.660142,0.337940,0.629056,2.275520,0.254897,0.658514,3.652009,0.267213,0.808219,2.949056,0.764966,0.522582,1.908211,1.902039,0.579159,3.415807,0.388080,0.539298,1.166272,1.736692
67.500000,3.574906,1.455025,97.502007,-3.153989,-0.906796,95.454842,-14.936635,4.876034,140.073730,14.797918,-3.013912,140.351105,-14.553669,-3.181385,88.753517,16.720228,1.096596,83.316025,-18.144369,-7.747765,52.179237,18.580378,3.155167,45.745586,-15.202576,-22.687082,15.109470,11.682293,-25.373554,20.302309,-20.712133,-16.869064,6.700903,15.218946,-24.032772,7.639201,,0.480708,0.856595,0.170680,0.570357,0.675639,0.203099,0.984757,2.088495,0.748506,1.181841,0.676106,0.587785,0.313453,0.848587,0.231899,0.433486,0.651446,0.318148,0.626973,2.307632,0.274402,0.612487,3.657630,0.327777,0.853257,2.943605,0.727795,0.510318,2.024992,1.817682,0.584176,3.422696,0.386293,0.517105,1.236312,1.728433
68.000000,3.603730,1.402439,97.518410,-3.241745,-0.867233,95.470154,-14.896725,4.686073,140.095978,14.628994,-3.053932,140.363464,-14.522734,-3.163433,88.786964,16.672758,1.133907,83.328003,-18.246231,-7.261608,52.173416,18.615213,3.885704,45.821445,-15.373247,-21.962904,14.999983,11.668327,-24.803173,20.589701,-20.881330,-16.067532,6.652400,15.264044,-23.577879,7.921942,,0.468462,0.861699,0.166813,0.548790,0.679814,0.194699,0.951947,2.122543,0.733850,1.200269,0.706654,0.579653,0.323603,0.850672,0.212422,0.432406,0.647079,0.298225,0.620765,2.322368,0.291275,0.558830,3.653509,0.397340,0.905716,2.944986,0.686749,0.503370,2.154172,1.715999,0.602816,3.436516,0.383423,0.500571,1.433817,1.706485
68.500000,3.630500,1.349365,97.534012,-3.339850,-0.830410,95.478172,-14.858250,4.487888,140.115662,14.453936,-3.102631,140.371185,-14.496021,-3.135902,88.815880,16.620451,1.168537,83.329689,-18.348698,-6.753418,52.166698,18.626728,4.607346,45.905338,-15.537441,-21.236031,14.896888,11.662594,-24.193363,20.826429,-21.034815,-15.262131,6.604126,15.300375,-23.006960,8.166848,,0.455380,0.866862,0.164493,0.528938,0.682325,0.187871,0.916013,2.152996,0.720091,1.203770,0.737460,0.578263,0.327513,0.849459,0.194372,0.440640,0.648686,0.277362,0.614661,2.327028,0.309574,0.503214,3.624060,0.466435,0.967920,2.949976,0.643117,0.489136,2.261889,1.593880,0.634742,3.452396,0.382764,0.492355,1.695946,1.655593
69.000000,3.655880,1.296021,97.548103,-3.439834,-0.795330,95.483376,-14.816421,4.287827,140.136230,14.284403,-3.151661,140.376251,-14.479883,-3.103035,88.841515,16.563381,1.204483,83.330032,-18.447878,-6.234383,52.155655,18.626581,5.316261,45.990974,-15.697153,-20.494057,14.791120,11.658316,-23.566538,21.025148,-21.173832,-14.434555,6.551220,15.330902,-22.373356,8.378163,,0.443556,0.869615,0.161008,0.512609,0.681316,0.179982,0.878899,2.170090,0.704495,1.199963,0.769171,0.574972,0.332861,0.846746,0.180173,0.457910,0.655164,0.257265,0.606311,2.313061,0.319283,0.444798,3.581878,0.537836,1.028034,2.962342,0.596676,0.479307,2.378576,1.453663,0.670814,3.477486,0.380302,0.485501,2.039650,1.588153
69.500000,3.678493,1.242069,97.561317,-3.549120,-0.762714,95.482269,-14.778296,4.083885,140.154510,14.115444,-3.202393,140.377319,-14.464310,-3.059948,88.864853,16.497652,1.236351,83.320663,-18.544550,-5.706547,52.144218,18.605478,6.010754,46.083496,-15.853118,-19.745548,14.687422,11.659565,-22.903770,21.168627,-21.296841,-13.595882,6.493044,15.347971,-21.633295,8.542282,,0.433660,0.871959,0.158404,0.499990,0.678483,0.173844,0.850075,2.183650,0.691869,1.182824,0.798258,0.574633,0.333178,0.836995,0.168700,0.475811,0.666948,0.238962,0.599875,2.295484,0.329160,0.393896,3.522480,0.604321,1.090755,2.977296,0.551759,0.464655,2.481721,1.298913,0.717142,3.502680,0.382996,0.482211,2.403052,1.497036
70.000000,3.698660,1.187588,97.571556,-3.661401,-0.731972,95.478027,-14.743290,3.878532,140.168976,13.950319,-3.254192,140.376709,-14.451778,-3.011757,88.884293,16.423651,1.266869,83.309067,-18.634745,-5.174713,52.128147,18.574684,6.691692,46.175945,-16.007149,-18.980106,14.578307,11.658951,-22.217817,21.271555,-21.405643,-12.730801,6.427921,15.356281,-20.835566,8.672247,,0.427232,0.870593,0.154137,0.493542,0.672244,0.167261,0.835084,2.183403,0.680245,1.156104,0.826273,0.574102,0.335418,0.824150,0.159857,0.498399,0.683263,0.224551,0.594892,2.261385,0.328123,0.351354,3.449341,0.668656,1.139923,2.995839,0.507282,0.456268,2.592743,1.131903,0.757476,3.532792,0.383515,0.478762,2.810056,1.393091
70.500000,3.715715,1.132465,97.579559,-3.776432,-0.703098,95.469170,-14.715756,3.673061,140.179916,13.794188,-3.304008,140.371887,-14.437103,-2.954327,88.902519,16.343275,1.291550,83.290916,-18.718210,-4.646496,52.111233,18.529680,7.356804,46.275101,-16.160013,-18.202240,14.466723,11.658495,-21.495167,21.317381,-21.504087,-11.846149,6.356120,15.350695,-19.943810,8.752043,,0.423288,0.868378,0.149767,0.491162,0.664921,0.162379,0.833088,2.179892,0.670433,1.119916,0.850458,0.570454,0.338286,0.802468,0.152977,0.520862,0.703189,0.216018,0.595870,2.226814,0.326304,0.325301,3.365464,0.728793,1.178997,3.015716,0.466970,0.446645,2.698661,0.960892,0.803415,3.563234,0.388954,0.474176,3.210860,1.270850
71.000000,3.728750,1.076523,97.583366,-3.892890,-0.675869,95.457237,-14.698653,3.465313,140.182587,13.641968,-3.355999,140.365646,-14.419631,-2.891701,88.916527,16.256760,1.311321,83.270142,-18.792702,-4.119194,52.091499,18.477266,8.007988,46.375462,-16.315708,-17.406261,14.350153,11.651359,-20.743532,21.321974,-21.593906,-10.935032,6.278981,15.338215,-18.999146,8.801394,,0.420633,0.863368,0.144715,0.495014,0.655989,0.157660,0.841026,2.165928,0.662713,1.072281,0.872786,0.568486,0.338938,0.778203,0.146905,0.545829,0.726443,0.215544,0.600898,2.179273,0.316309,0.317154,3.268603,0.785531,1.198477,3.034345,0.432004,0.447269,2.813085,0.799083,0.836421,3.591866,0.392886,0.469649,3.625350,1.146662
71.500000,3.739598,1.020168,97.583542,-4.002867,-0.649807,95.443176,-14.689037,3.260300,140.180679,13.504719,-3.406605,140.355194,-14.398907,-2.822784,88.929131,16.170656,1.324253,83.247971,-18.856897,-3.602798,52.070690,18.419649,8.644188,46.483528,-16.472054,-16.592869,14.228447,11.639364,-19.953053,21.270634,-21.682728,-9.999374,6.198828,15.316328,-17.975626,8.803667,,0.418283,0.857317,0.139296,0.500179,0.647134,0.154233,0.852649,2.148583,0.653151,1.017901,0.892440,0.559798,0.341477,0.746638,0.141633,0.572972,0.751216,0.222557,0.613275,2.132906,0.304790,0.321296,3.165642,0.841095,1.197537,3.052946,0.401652,0.451349,2.928081,0.659011,0.866463,3.620912,0.399534,0.463576,4.018781,1.011347
72.000000,3.745911,0.963184,97.579048,-4.110574,-0.624935,95.426804,-14.692666,3.052536,140.168549,13.372467,-3.460079,140.343430,-14.373494,-2.749210,88.937454,16.085398,1.329693,83.223953,-18.909746,-3.090324,52.049809,18.356234,9.265945,46.596451,-16.635574,-15.761154,14.103986,11.617378,-19.129732,21.178259,-21.770481,-9.039642,6.117683,15.294136,-16.900673,8.781173,,0.413201,0.850711,0.134185,0.507255,0.639089,0.151375,0.858942,2.125791,0.643821,0.951705,0.911222,0.554560,0.333648,0.715056,0.136183,0.597429,0.777076,0.238305,0.626536,2.077800,0.290405,0.335703,3.051702,0.894982,1.178985,3.066923,0.380228,0.467095,3.051931,0.586978,0.880106,3.642533,0.404666,0.457143,4.392231,0.891704
72.500000,3.751597,0.906239,97.570679,-4.204056,-0.600727,95.411072,-14.698410,2.849308,140.152283,13.256146,-3.515648,140.328415,-14.346121,-2.673836,88.943275,16.007776,1.328766,83.203857,-18.950672,-2.589478,52.028866,18.295261,9.873207,46.717926,-16.800352,-14.909809,13.974549,11.587530,-18.267536,21.034430,-21.865599,-8.055927,6.040415,15.270687,-15.765041,8.719404,,0.406443,0.843528,0.129197,0.511024,0.632044,0.149226,0.859252,2.099676,0.630062,0.882668,0.930133,0.545557,0.324938,0.680348,0.132232,0.622421,0.802790,0.257210,0.639127,2.025431,0.275163,0.349558,2.934573,0.950284,1.139209,3.079996,0.362926,0.490883,3.178732,0.587793,0.881402,3.663423,0.409325,0.452679,4.741153,0.774914
